Date,Adj Close,Close,High,Low,Open,Volume
2010-01-04,41.324883,64.680000,64.989998,64.410004,64.709999,9506200
2010-01-05,40.845707,63.930000,64.620003,63.820000,64.580002,10673100
2010-01-06,41.177940,64.449997,64.540001,63.830002,63.900002,13171500
2010-01-07,40.884041,63.990002,64.349998,63.740002,64.250000,10901600
2010-01-08,41.024593,64.209999,64.260002,63.630001,63.919998,7898000
2010-01-11,41.030979,64.220001,64.750000,64.010002,64.750000,7975700
2010-01-12,41.248222,64.559998,64.720001,64.019997,64.129997,10820700
2010-01-13,41.510189,64.970001,65.230003,64.540001,64.540001,13023800
2010-01-14,41.593239,65.099998,65.269997,64.750000,65.199997,7899000
2010-01-15,41.248222,64.559998,65.199997,63.980000,65.139999,20995000
2010-01-19,41.752968,65.349998,65.750000,64.110001,64.139999,15181800
2010-01-20,41.625187,65.150002,65.949997,64.470001,65.470001,13033000
2010-01-21,40.871262,63.970001,65.470001,63.799999,65.070000,14473900
2010-01-22,40.379307,63.200001,64.190002,63.090000,63.910000,14017200
2010-01-25,40.392075,63.220001,63.700001,63.049999,63.669998,10001700
2010-01-26,40.117344,62.790001,63.009998,62.220001,62.639999,15630300
2010-01-27,40.532631,63.439999,63.720001,62.700001,62.779999,14982400
2010-01-28,40.762642,63.799999,64.070000,63.040001,63.570000,17096000
2010-01-29,40.162067,62.860001,64.269997,62.820000,63.950001,17844400
2010-02-01,40.309025,63.090000,63.259998,62.770000,63.259998,10153400
2010-02-02,40.884041,63.990002,64.199997,62.630001,63.200001,13609300
2010-02-03,40.654030,63.630001,63.869999,63.290001,63.869999,9255900
2010-02-04,40.021507,62.639999,63.619999,62.619999,63.490002,18397000
2010-02-05,40.021507,62.639999,63.599998,61.889999,62.689999,16775200
2010-02-08,39.848999,62.369999,62.980000,62.259998,62.500000,10081200
2010-02-09,40.098175,62.759998,63.470001,62.470001,62.549999,11356400
2010-02-10,40.079010,62.730000,63.070000,62.209999,62.790001,10115800
2010-02-11,40.194012,62.910000,63.209999,62.259998,62.619999,8353600
2010-02-12,40.072624,62.720001,63.000000,62.110001,62.610001,12335800
2010-02-16,40.641254,63.610001,63.709999,62.820000,63.250000,10212400
2010-02-17,40.877651,63.980000,64.360001,63.610001,63.630001,9485500
2010-02-18,41.229061,64.529999,64.699997,63.950001,63.980000,8260600
2010-02-19,41.080978,63.810001,64.459999,63.619999,64.150002,14222300
2010-02-22,40.874958,63.490002,64.099998,63.389999,63.810001,9839700
2010-02-23,40.759087,63.310001,63.849998,63.230000,63.560001,12481400
2010-02-24,40.849213,63.450001,63.849998,63.250000,63.549999,8519300
2010-02-25,40.739773,63.279999,63.349998,62.520000,62.790001,10528900
2010-02-26,40.559505,63.000000,63.590000,63.000000,63.459999,9357800
2010-03-01,40.810581,63.389999,63.459999,63.169998,63.270000,9219400
2010-03-02,40.842770,63.439999,63.639999,63.020000,63.310001,9014000
2010-03-03,40.817032,63.400002,63.750000,63.220001,63.590000,9360400
2010-03-04,40.926472,63.570000,63.700001,63.369999,63.529999,8067200
2010-03-05,41.229057,64.040001,64.070000,63.549999,63.660000,10633600
2010-03-08,41.332069,64.199997,64.410004,64.019997,64.080002,33380500
2010-03-09,41.377125,64.269997,64.550003,64.089996,64.550003,8827100
2010-03-10,41.390015,64.290001,64.559998,64.150002,64.489998,8436600
2010-03-11,41.344929,64.220001,64.220001,63.599998,64.150002,9957800
2010-03-12,41.319195,64.180000,64.260002,63.849998,64.260002,8223000
2010-03-15,41.570271,64.570000,64.570000,64.070000,64.139999,7444700
2010-03-16,41.544525,64.529999,64.720001,64.230003,64.699997,8882000
2010-03-17,41.621773,64.650002,64.739998,64.480003,64.720001,8060700
2010-03-18,41.885723,65.059998,65.150002,64.370003,64.580002,11742100
2010-03-19,41.917927,65.110001,65.489998,64.809998,65.110001,23117600
2010-03-22,41.911488,65.099998,65.440002,64.980003,65.070000,8803800
2010-03-23,42.078857,65.360001,65.389999,64.870003,65.180000,9453900
2010-03-24,41.686150,64.750000,65.309998,64.750000,65.309998,9312500
2010-03-25,41.570271,64.570000,65.250000,64.529999,65.040001,10496600
2010-03-26,41.447948,64.379997,64.720001,64.330002,64.680000,9450400
2010-03-29,41.731216,64.820000,64.930000,64.400002,64.459999,7812900
2010-03-30,41.782726,64.900002,64.980003,64.559998,64.949997,8311600
2010-03-31,41.975861,65.199997,65.309998,64.699997,64.839996,11939100
2010-04-01,42.342838,65.769997,65.769997,65.239998,65.370003,10600600
2010-04-05,42.104610,65.400002,65.889999,65.379997,65.769997,8617600
2010-04-06,42.046684,65.309998,65.449997,65.000000,65.129997,8260100
2010-04-07,41.988743,65.220001,65.489998,65.080002,65.239998,9409400
2010-04-08,41.802044,64.930000,65.190002,64.769997,65.190002,8962600
2010-04-09,41.937229,65.139999,65.169998,64.779999,64.879997,6972700
2010-04-12,41.917927,65.110001,65.209999,64.930000,65.110001,8692200
2010-04-13,42.284889,65.680000,65.849998,64.910004,65.059998,12481600
2010-04-14,42.162571,65.489998,65.599998,65.180000,65.430000,10501900
2010-04-15,42.175457,65.510002,65.540001,65.129997,65.290001,8656900
2010-04-16,41.859985,65.019997,65.650002,64.889999,65.339996,15742500
2010-04-19,42.510212,66.029999,66.099998,65.059998,65.059998,14626300
2010-04-20,42.484455,65.989998,66.199997,65.730003,66.029999,11916400
2010-04-21,42.098190,65.389999,65.980003,65.070000,65.980003,13355700
2010-04-22,41.705467,64.779999,65.239998,64.330002,65.180000,19583000
2010-04-23,41.872864,65.040001,65.040001,64.330002,64.709999,11674900
2010-04-26,41.692600,64.760002,65.199997,64.720001,64.989998,9281500
2010-04-27,41.383568,64.279999,64.879997,64.209999,64.570000,11862200
2010-04-28,41.602463,64.620003,64.860001,64.250000,64.430000,12476600
2010-04-29,41.853546,65.010002,65.339996,64.849998,64.849998,7930100
2010-04-30,41.396450,64.300003,65.339996,64.300003,65.129997,14255900
2010-05-03,42.059559,65.330002,65.620003,64.540001,65.160004,15310500
2010-05-04,41.653961,64.699997,65.279999,64.410004,65.070000,14895700
2010-05-05,41.937229,65.139999,65.290001,64.440002,64.580002,13143700
2010-05-06,40.817032,63.400002,65.099998,60.029999,65.040001,24410000
2010-05-07,40.759087,63.310001,63.599998,62.090000,63.259998,20467100
2010-05-10,41.686150,64.750000,65.360001,64.000000,64.910004,18445400
2010-05-11,41.634644,64.669998,65.089996,64.180000,64.230003,10879000
2010-05-12,41.782726,64.900002,65.050003,64.489998,64.849998,11036800
2010-05-13,41.634644,64.669998,65.160004,64.510002,64.839996,12337000
2010-05-14,41.183998,63.970001,64.790001,63.410000,64.709999,12505100
2010-05-17,41.126064,63.880001,64.239998,63.200001,64.059998,10260800
2010-05-18,40.540176,62.970001,63.560001,62.849998,63.439999,18480900
2010-05-19,40.057331,62.220001,62.959999,62.049999,62.689999,18863200
2010-05-20,38.982185,60.549999,61.840000,60.549999,61.820000,24098700
2010-05-21,39.194645,60.880001,60.959999,59.509998,59.779999,21813000
2010-05-24,38.995056,60.570000,61.450001,60.209999,60.619999,13993300
2010-05-25,38.853428,60.349998,60.410000,59.150002,59.709999,21179000
2010-05-26,38.409199,59.660000,60.830002,59.650002,60.830002,18914100
2010-05-27,38.350735,59.029999,59.889999,58.709999,59.740002,29926600
2010-05-28,37.876457,58.299999,59.119999,58.189999,58.720001,26815900
2010-06-01,38.175308,58.759998,59.410000,57.549999,58.209999,19508400
2010-06-02,38.805508,59.730000,59.730000,58.689999,59.070000,15581800
2010-06-03,38.831490,59.770000,60.150002,59.549999,59.889999,14254200
2010-06-04,37.688061,58.009998,59.029999,57.759998,58.959999,21785400
2010-06-07,37.681568,58.000000,58.549999,58.000000,58.169998,13843300
2010-06-08,38.097351,58.639999,58.709999,57.869999,58.150002,14941500
2010-06-09,37.792007,58.169998,58.939999,57.939999,58.799999,13173000
2010-06-10,38.006405,58.500000,59.130001,58.349998,58.720001,16995200
2010-06-11,37.980415,58.459999,58.480000,57.939999,58.169998,14713000
2010-06-14,37.954414,58.419998,59.099998,58.380001,58.700001,10524000
2010-06-15,38.422203,59.139999,59.160000,58.549999,58.930000,11103200
2010-06-16,38.487160,59.240002,59.580002,58.779999,59.250000,8636300
2010-06-17,38.448185,59.180000,59.439999,58.650002,59.279999,11723100
2010-06-18,38.448185,59.180000,59.290001,58.849998,59.180000,16838200
2010-06-21,38.415703,59.130001,59.799999,58.919998,59.500000,12143600
2010-06-22,38.435181,59.160000,60.090000,59.119999,59.250000,13823800
2010-06-23,38.487160,59.240002,59.419998,58.709999,59.160000,12659500
2010-06-24,38.721062,59.599998,59.939999,59.029999,59.029999,18216100
2010-06-25,38.136330,58.700001,59.869999,58.630001,59.860001,45006900
2010-06-28,38.623596,59.450001,59.790001,58.810001,59.009998,15834300
2010-06-29,38.487160,59.240002,59.419998,58.680000,58.980000,20236500
2010-06-30,38.370216,59.060001,59.610001,58.939999,59.040001,15802100
