ticker,mae,rmse,mape,hit_rate,precision,recall,f1
AAPL,1.7224526105857063,2.4403322934840914,1.341435680802309,0.4906752411575563,0.5125748502994012,0.5264452644526445,0.5194174757281553
TSLA,6.234385376665918,9.17893185130786,3.20931824215708,0.4863787375415282,0.49873737373737376,0.5123216601815823,0.5054382597568778
XOM,0.9337258170110052,1.2858520502986768,1.403276457371934,0.5189710610932476,0.5089514066496164,0.5223097112860893,0.5155440414507773
SPY,2.926439067007593,4.211685530713979,0.7970767237742477,0.4906752411575563,0.5231481481481481,0.5432692307692307,0.5330188679245284
JNJ,1.096994871498452,1.5938474548033565,0.7842570920395038,0.5331189710610933,0.5277777777777778,0.5428571428571428,0.5352112676056338
AMD,2.1635088367526394,3.2019708809980174,2.3749517110318408,0.4790996784565916,0.46360153256704983,0.4820717131474104,0.47265625
PG,1.066117493171447,1.5329193280400766,0.8428300972663051,0.490032154340836,0.5131578947368421,0.5263803680981595,0.5196850393700787
