ticker,mae,rmse,mape,hit_rate,precision,recall,f1
AAPL,1.1392246288748467,1.771297879133861,1.7323777433165093,0.4256410256410256,0.4666666666666667,0.4666666666666667,0.4666666666666667
TSLA,6.399224440573199,8.529699689891828,3.4767099166011493,0.4307692307692308,0.45652173913043476,0.4632352941176471,0.45985401459854014
XOM,1.1967069465798454,1.6087412859099532,1.6102679770645496,0.5269230769230769,0.564625850340136,0.5845070422535211,0.5743944636678201
SPY,4.5742852128939475,5.855461455059368,1.1743024973862115,0.5019305019305019,0.40540540540540543,0.4166666666666667,0.410958904109589
JNJ,0.8625521756258622,1.4010400296643446,0.7575094659612772,0.5131578947368421,0.5416666666666666,0.5617283950617284,0.5515151515151515
AMD,0.6089156563825224,0.911287298404477,2.986436156837539,0.44787644787644787,0.46715328467153283,0.47761194029850745,0.47232472324723246
PG,0.4232317269011209,0.5844794679811852,0.7019449581545307,0.5140845070422535,0.4666666666666667,0.4883720930232558,0.4772727272727273
