p,d,q,RMSE,MAE,MAPE (%),HitRate (%),Precision,Recall,F1
0,1,0,3.8291795856572772,2.7286004034371594,2.376555684309095,50.6426735218509,0.4725274725274725,0.4725274725274725,0.4725274725274725
2,1,1,3.8327135562306034,2.741699683890412,2.389845806270905,50.38560411311054,0.4710526315789474,0.49175824175824173,0.48118279569892475
1,1,0,3.838317593126343,2.738742467103607,2.3868308467097843,50.0,0.46701846965699206,0.48626373626373626,0.47644683714670255
0,1,1,3.838335036930741,2.7392225009099476,2.3874147774494037,49.87146529562982,0.46578947368421053,0.48626373626373626,0.47580645161290325
1,1,1,3.839629640655724,2.741170977977961,2.3892479038186405,50.0,0.46736292428198434,0.49175824175824173,0.47925033467202144
2,1,0,3.8420702488108613,2.7443229626540426,2.3922276606339024,50.51413881748073,0.47244094488188976,0.4945054945054945,0.48322147651006714
0,1,2,3.8422046789092916,2.7439166827033747,2.3916513068410206,50.38560411311054,0.4712041884816754,0.4945054945054945,0.48257372654155495
1,1,2,3.8486298176425104,2.747541009866263,2.3950168383356587,50.128534704370175,0.46825396825396826,0.48626373626373626,0.477088948787062
2,1,2,3.861827662363494,2.7539603599495632,2.400965022626409,50.6426735218509,0.4738219895287958,0.49725274725274726,0.48525469168900803
