ticker,mae,rmse,mape,hit_rate,precision,recall,f1
AAPL,1.1081058932493935,1.7536920063394004,1.6868439749773625,0.4205128205128205,0.46153846153846156,0.45714285714285713,0.45933014354066987
TSLA,5.688813307403003,7.826436166887017,3.160598489777195,0.4423076923076923,0.46715328467153283,0.47058823529411764,0.46886446886446886
XOM,1.19870833085496,1.6113968661868396,1.6135258959205292,0.5269230769230769,0.5664335664335665,0.5704225352112676,0.5684210526315789
SPY,4.534837359316835,5.834594615867201,1.1637853517527097,0.5096525096525096,0.41284403669724773,0.4166666666666667,0.4147465437788018
JNJ,0.8636239351568918,1.4004877854980786,0.758260193889713,0.5098684210526315,0.5398773006134969,0.5432098765432098,0.5415384615384615
AMD,0.6014016425864814,0.9063322251497112,2.9457650458331575,0.44787644787644787,0.46616541353383456,0.4626865671641791,0.46441947565543074
PG,0.4214900174581218,0.5837293321393588,0.6989459889466482,0.5211267605633803,0.4728682170542636,0.4728682170542636,0.4728682170542636
