date,open,high,low,close,adj_close,volume,log_return_1d
2022-01-03,454.465088,455.944061,452.127411,455.810455,455.810455,72668200,0.005773
2022-01-04,457.25119,457.976379,453.778046,455.657745,455.657745,71178700,-0.000335
2022-01-05,455.285614,456.068024,446.812683,446.908112,446.908112,104538900,-0.019389
2022-01-06,446.440613,449.236298,444.093384,446.488312,446.488312,86858900,-0.00094
2022-01-07,446.497894,447.690582,443.349152,444.723145,444.723145,85111600,-0.003961
2022-01-10,441.488495,444.38913,435.668121,444.169678,444.169678,119362000,-0.001245
2022-01-11,443.902557,448.31076,440.868317,448.215332,448.215332,74303100,0.009067
2022-01-12,449.971039,451.507233,447.442535,449.427155,449.427155,67605400,0.0027
2022-01-13,450.543427,451.201813,442.19455,443.234589,443.234589,91173100,-0.013875
2022-01-14,440.047729,443.768921,438.816864,443.415894,443.415894,95890900,0.000409
2022-01-17,440.047729,443.768921,438.816864,443.415894,443.415894,95890900,0.0
2022-01-18,438.664215,438.874115,434.437317,435.563202,435.563202,109709100,-0.017868
2022-01-19,437.128052,438.540192,430.763824,431.040527,431.040527,109357600,-0.010438
2022-01-20,432.948853,437.710083,424.122894,426.269745,426.269745,122379700,-0.01113
2022-01-21,425.134308,427.519684,417.873169,417.901794,417.901794,202271200,-0.019826
2022-01-24,412.224487,420.191711,401.471161,419.676453,419.676453,251783900,0.004238
2022-01-25,413.207306,419.562012,407.568237,414.552673,414.552673,167997300,-0.012284
2022-01-26,420.516174,423.68399,409.19986,413.512665,413.512665,186391100,-0.002512
2022-01-27,418.168915,421.346222,409.762787,411.470703,411.470703,149878300,-0.00495
2022-01-28,412.844696,421.737457,408.20752,421.689758,421.689758,164457400,0.024532
2022-01-31,421.012268,429.637848,419.647827,429.284821,429.284821,152251400,0.017851
2022-02-01,430.019592,432.834381,426.45105,432.185547,432.185547,123155400,0.006734
2022-02-02,434.618652,437.11853,432.280945,436.38385,436.38385,117361000,0.009667
2022-02-03,430.277222,432.20459,425.277405,426.126617,426.126617,118024400,-0.023786
2022-02-04,425.888062,432.023285,423.483582,428.130341,428.130341,118454400,0.004691
2022-02-07,428.903168,430.315308,425.41095,426.756317,426.756317,84472900,-0.003215
2022-02-08,426.250641,431.202728,424.809845,430.267639,430.267639,81012000,0.008194
2022-02-09,434.35144,436.889496,434.151062,436.565094,436.565094,92589900,0.01453
2022-02-10,430.649353,436.727325,426.699158,428.721954,428.721954,140103700,-0.018129
2022-02-11,428.8078,430.906921,418.817749,420.268066,420.268066,153214600,-0.019916
2022-02-14,419.752869,421.355835,415.382812,418.894104,418.894104,123006300,-0.003275
2022-02-15,423.388184,425.821289,422.863373,425.649536,425.649536,88482700,0.015998
2022-02-16,423.57901,427.519684,421.680237,426.126617,426.126617,84863600,0.00112
2022-02-17,422.90155,426.097961,416.413269,417.023926,417.023926,102259100,-0.021593
2022-02-18,417.281586,418.550629,412.0242,414.32373,414.32373,132642900,-0.006496
2022-02-21,417.281586,418.550629,412.0242,414.32373,414.32373,132642900,0.0
2022-02-22,412.090942,415.535431,406.337341,409.877289,409.877289,124391800,-0.01079
2022-02-23,412.825684,413.398163,402.034149,402.606659,402.606659,132578000,-0.017898
2022-02-24,392.177673,409.104431,391.815094,408.665497,408.665497,213942900,0.014937
