date,open,high,low,close,adj_close,volume,log_return_1d
2015-04-14,62.626633,62.994625,62.371292,62.784344,62.784344,6792600,0.002036
2015-04-15,62.972103,63.234955,62.694233,62.716763,62.716763,7006400,-0.001077
2015-04-16,62.754292,63.137306,62.596581,62.709232,62.709232,7615900,-0.00012
2015-04-17,62.333729,62.498951,61.605251,61.980755,61.980755,9533800,-0.011685
2015-04-20,62.401329,63.069733,62.18354,62.236111,62.236111,7416000,0.004111
2015-04-21,62.626637,62.934555,62.258644,62.393826,62.393826,7696400,0.002531
2015-04-22,62.498959,62.589077,62.033333,62.401325,62.401325,6753100,0.00012
2015-04-23,61.638988,62.153782,61.245323,61.283173,61.283173,14569500,-0.018081
2015-04-24,61.351299,61.722252,61.245316,61.321018,61.321018,8785500,0.000617
2015-04-27,61.252899,61.472439,60.919796,61.018211,61.018211,9192300,-0.00495
2015-04-28,61.116627,61.184761,60.707821,60.881939,60.881939,8395500,-0.002236
2015-04-29,60.563969,60.798653,60.351994,60.450409,60.450409,11858500,-0.007113
2015-04-30,60.526089,60.677502,59.859886,60.192989,60.192989,9409300,-0.004267
2015-05-01,60.382267,60.806213,60.283844,60.783501,60.783501,8193000,0.009763
2015-05-04,60.927357,61.298309,60.791088,60.828938,60.828938,7203800,0.000747
2015-05-05,60.942482,61.056042,60.397408,60.616951,60.616951,6589400,-0.003491
2015-05-06,60.821365,61.003059,60.200584,60.866791,60.866791,7335700,0.004113
2015-05-07,60.84407,60.980339,60.563957,60.715366,60.715366,7224300,-0.002491
2015-05-08,61.237743,61.48,61.18475,61.290737,61.290737,6929400,0.009432
2015-05-11,61.283154,61.313435,60.760792,60.76836,60.76836,5237800,-0.008559
2015-05-12,60.586666,60.783501,60.079445,60.5261,60.5261,6305800,-0.003995
2015-05-13,60.685112,61.010639,60.223312,60.336864,60.336864,6459900,-0.003131
2015-05-14,60.647236,61.086323,60.632088,60.995476,60.995476,5634200,0.010856
2015-05-15,61.192314,61.411858,61.116608,61.358864,61.358864,7454800,0.00594
2015-05-18,61.298298,61.419426,60.942486,61.124176,61.124176,5590800,-0.003832
2015-05-19,61.131748,61.283157,60.813789,61.192314,61.192314,5729500,0.001114
2015-05-20,61.268024,61.321018,60.904636,60.927353,60.927353,5487000,-0.004339
2015-05-21,60.692665,61.003059,60.442837,60.874363,60.874363,6054700,-0.00087
2015-05-22,60.745644,60.866776,60.503387,60.5261,60.5261,6003600,-0.005737
2015-05-25,60.745644,60.866776,60.503387,60.5261,60.5261,6003600,0.0
2015-05-26,60.541264,60.616966,59.761501,59.91291,59.91291,6698300,-0.010183
2015-05-27,59.97348,60.518559,59.875061,60.102177,60.102177,8094600,0.003154
2015-05-28,60.132454,60.147594,59.822063,60.056751,60.056751,5803400,-0.000756
2015-05-29,59.94318,59.988602,59.193703,59.345112,59.345112,12551700,-0.01192
2015-06-01,59.541962,59.859921,59.254276,59.693367,59.693367,7588000,0.005851
2015-06-02,59.398121,59.594955,59.178577,59.458687,59.458687,7380800,-0.003939
2015-06-03,59.7388,59.753937,59.25428,59.473827,59.473827,5985800,0.000255
2015-06-04,59.36026,59.685783,59.095287,59.163425,59.163425,7714600,-0.005233
2015-06-05,59.080143,59.140709,58.572922,58.618343,58.618343,9439700,-0.009256
2015-06-08,58.656208,59.034733,58.368526,58.830326,58.830326,10916200,0.00361
2015-06-09,59.027164,60.056751,58.913605,59.73122,59.73122,11528900,0.015197
2015-06-10,59.981049,60.404995,59.814499,60.215733,60.215733,9483500,0.008079
2015-06-11,60.510967,60.510967,59.988602,60.117306,60.117306,7633300,-0.001636
2015-06-12,59.935623,60.049183,59.481396,59.708511,59.708511,6508600,-0.006823
2015-06-15,59.299698,59.398109,58.996876,59.140717,59.140717,7527900,-0.009555
2015-06-16,60.261158,60.261158,59.458687,59.882633,59.882633,8285700,0.012467
2015-06-17,59.958336,60.707817,59.928059,60.624542,60.624542,9305800,0.012313
2015-06-18,60.813789,61.487564,60.791077,61.184742,61.184742,10712500,0.009198
2015-06-19,61.101482,61.472435,60.927364,60.972786,60.972786,15598800,-0.00347
2015-06-22,61.260448,61.457283,60.813793,60.904636,60.904636,6907900,-0.001118
2015-06-23,60.813797,60.90464,60.276295,60.404991,60.404991,7190600,-0.008238
2015-06-24,60.412533,60.450382,60.185417,60.192989,60.192989,8843700,-0.003516
2015-06-25,60.344433,60.488274,60.102177,60.102177,60.102177,5855700,-0.00151
2015-06-26,60.215733,60.367142,60.018898,60.06432,60.06432,7703200,-0.00063
2015-06-29,59.769073,60.087036,59.246712,59.292133,59.292133,7966200,-0.012939
2015-06-30,59.746323,59.814461,59.148254,59.231529,59.231529,8451400,-0.001023
2015-07-01,59.345127,60.389854,59.140728,60.352005,60.352005,8868000,0.01874
2015-07-02,60.571533,60.828926,60.389835,60.510967,60.510967,6602500,0.00263
2015-07-03,60.571533,60.828926,60.389835,60.510967,60.510967,6602500,0.0
2015-07-06,60.268715,60.730515,60.18544,60.601818,60.601818,6601200,0.0015
2015-07-07,60.609383,61.949364,60.609383,61.866089,61.866089,11690400,0.020647
2015-07-08,61.479988,61.843376,61.237732,61.313438,61.313438,6724700,-0.008973
2015-07-09,61.888805,62.078068,60.957634,61.063625,61.063625,10419800,-0.004083
2015-07-10,61.495152,61.593567,61.139336,61.283173,61.283173,6892500,0.003589
2015-07-13,61.714676,62.108345,61.578407,62.00993,62.00993,7332900,0.011789
2015-07-14,62.108337,62.426296,62.062916,62.108337,62.108337,6119500,0.001586
2015-07-15,62.009933,62.32032,61.956936,62.191624,62.191624,6673700,0.00134
2015-07-16,62.418728,62.494438,62.153763,62.305176,62.305176,6623400,0.001824
2015-07-17,61.994797,62.365749,61.775249,62.259762,62.259762,5827300,-0.000729
2015-07-20,62.146214,62.343048,62.078083,62.221924,62.221924,5012900,-0.000608
2015-07-21,62.085648,62.176491,61.601139,61.797966,61.797966,7512400,-0.006837
2015-07-22,61.846024,62.052101,61.571251,61.693375,61.693375,6106400,-0.001694
2015-07-23,61.693394,61.739185,61.166748,61.594166,61.594166,5380900,-0.001609
2015-07-24,61.449154,61.617069,61.235447,61.281239,61.281239,5660800,-0.005093
2015-07-27,60.930157,61.113335,60.624855,61.03701,61.03701,8613600,-0.003993
2015-07-28,61.166756,61.563648,60.991211,61.235451,61.235451,8649900,0.003246
2015-07-29,61.258354,61.815521,61.18203,61.533123,61.533123,8921500,0.004849
2015-07-30,60.601955,60.663013,58.884644,59.067822,59.067822,22067800,-0.040889
2015-07-31,59.250992,59.334949,58.510647,58.541172,58.541172,11877200,-0.008956
2015-08-03,58.396145,58.838825,58.014519,58.312187,58.312187,9511300,-0.003919
2015-08-04,58.029793,58.266396,57.816082,57.938206,57.938206,13369100,-0.006434
2015-08-05,58.045074,58.419064,57.816097,57.83136,57.83136,10895400,-0.001846
2015-08-06,58.014553,58.014553,57.434483,57.808472,57.808472,9353300,-0.000396
2015-08-07,57.693974,57.793198,57.503159,57.61002,57.61002,10045400,-0.003439
2015-08-10,57.968739,58.388527,57.854256,58.296936,58.296936,9165900,0.011853
2015-08-11,58.037426,58.350357,57.861877,58.174812,58.174812,7491900,-0.002097
2015-08-12,57.922939,58.335094,57.503151,58.304565,58.304565,10397700,0.002228
2015-08-13,58.380901,58.396172,57.724506,57.838997,57.838997,5948000,-0.008017
2015-08-14,57.808456,57.861881,57.533684,57.716869,57.716869,5586900,-0.002114
2015-08-17,57.861897,57.861897,57.052853,57.648186,57.648186,8683900,-0.001191
2015-08-18,57.68634,57.854256,57.243656,57.342876,57.342876,7445900,-0.00531
2015-08-19,57.190239,57.190239,56.495682,56.57201,56.57201,9865300,-0.013534
2015-08-20,56.28957,57.029922,56.06823,56.411694,56.411694,10696500,-0.002838
2015-08-21,56.136955,56.404091,54.824165,54.831795,54.831795,15763900,-0.028406
2015-08-24,52.335976,54.244099,49.626442,52.771027,52.771027,23696300,-0.038308
2015-08-25,55.091278,55.129444,52.129875,52.221462,52.221462,21476900,-0.010469
2015-08-26,53.351086,54.190659,52.625996,54.114334,54.114334,17464700,0.035606
2015-08-27,54.495968,54.763103,53.44268,54.55703,54.55703,13434000,0.008147
2015-08-28,54.320396,54.396721,53.877712,54.350929,54.350929,10020000,-0.003785
2015-08-31,54.190659,54.190659,53.656387,53.938786,53.938786,9520900,-0.007612
2015-09-01,52.946564,53.335815,52.297798,52.587837,52.587837,15437700,-0.025365
2015-09-02,53.160278,53.312923,52.832081,53.282394,53.282394,8903700,0.013121
2015-09-03,53.5648,53.778511,53.198441,53.373989,53.373989,8468300,0.001718
2015-09-04,52.877892,52.877892,52.282558,52.481003,52.481003,11497500,-0.016872
2015-09-07,52.877892,52.877892,52.282558,52.481003,52.481003,11497500,0.0
2015-09-08,53.664021,53.763245,53.091583,53.412151,53.412151,9182300,0.017587
2015-09-09,53.763256,53.839581,52.183331,52.267288,52.267288,11070600,-0.021668
2015-09-10,51.992496,52.625988,51.710094,52.145145,52.145145,12591100,-0.00234
2015-09-11,51.946693,52.290157,51.694824,52.221462,52.221462,11291400,0.001462
2015-09-14,52.07645,52.129875,51.389526,51.946693,51.946693,9712800,-0.005276
2015-09-15,51.916161,53.228951,51.824577,53.007607,53.007607,11043700,0.020217
2015-09-16,53.518978,53.702156,53.198406,53.503708,53.503708,8704200,0.009316
2015-09-17,53.427422,54.396744,53.320568,53.6106,53.6106,11029600,0.001996
2015-09-18,52.999992,54.022743,52.946564,53.381615,53.381615,18210200,-0.00428
2015-09-21,53.541889,54.09906,53.435036,53.923515,53.923515,7742800,0.0101
2015-09-22,53.473217,53.923534,53.412159,53.572441,53.572441,10207800,-0.006532
2015-09-23,53.564796,53.801403,53.396881,53.625858,53.625858,6294200,0.000997
2015-09-24,53.290024,54.633343,53.228962,54.465427,54.465427,13423500,0.015535
2015-09-25,55.251575,56.007191,54.915745,55.465286,55.465286,15080700,0.018191
2015-09-28,55.190525,55.465294,54.763107,54.77837,54.77837,9207300,-0.012462
2015-09-29,54.778366,55.26685,54.457802,55.167625,55.167625,9033300,0.007081
2015-09-30,55.610321,55.762966,54.610466,54.908131,54.908131,11041900,-0.004715
2015-10-01,54.770733,55.091293,54.49596,54.915745,54.915745,8547600,0.000139
2015-10-02,54.465431,55.274471,54.412003,55.274471,55.274471,9085600,0.006511
2015-10-05,55.694263,56.045357,55.335537,55.885075,55.885075,9187700,0.010986
2015-10-06,55.976669,56.3125,55.404232,56.022469,56.022469,8851500,0.002455
2015-10-07,56.266693,56.381184,55.961391,56.266693,56.266693,8013200,0.00435
2015-10-08,56.236168,56.816238,56.091148,56.785709,56.785709,6856600,0.009182
2015-10-09,56.930714,57.174957,56.724636,56.84676,56.84676,6880100,0.001075
2015-10-12,57.00703,57.060459,56.411697,56.732262,56.732262,6255900,-0.002016
2015-10-13,56.663597,56.694126,56.220917,56.564377,56.564377,8390200,-0.002964
2015-10-14,56.640697,56.945999,56.404091,56.640697,56.640697,8479200,0.001348
2015-10-15,56.968887,57.121536,56.503307,56.686485,56.686485,8607400,0.000808
2015-10-16,57.029953,57.274193,56.739914,57.167339,57.167339,9578900,0.008447
2015-10-19,56.976524,57.38868,56.884933,57.365784,57.365784,7292200,0.003465
2015-10-20,57.144424,57.281811,56.60252,56.808594,56.808594,8531900,-0.00976
2015-10-21,56.795517,57.403904,56.602993,56.672298,56.672298,8302100,-0.002402
2015-10-22,56.880215,58.227905,56.687687,57.64262,57.64262,14080900,0.016977
2015-10-23,59.113541,60.41502,58.766991,59.321468,59.321468,16451200,0.028709
2015-10-26,59.298378,59.991474,59.298378,59.675728,59.675728,11464700,0.005954
2015-10-27,59.39077,59.575596,59.152031,59.521687,59.521687,9423400,-0.002585
2015-10-28,59.598713,59.714233,58.289532,58.921021,58.921021,10178400,-0.010143
2015-10-29,59.105824,59.444672,58.713066,59.313751,59.313751,8230700,0.006643
2015-10-30,59.282967,59.406181,58.820896,58.820896,58.820896,9547700,-0.008344
2015-11-02,58.967209,59.121227,58.566753,58.990311,58.990311,7152900,0.002876
2015-11-03,58.7593,59.621815,58.497459,59.33688,59.33688,8013200,0.005858
2015-11-04,59.321457,59.40617,58.921001,59.344559,59.344559,6375400,0.000129
2015-11-05,59.367661,59.498585,58.49744,58.828587,58.828587,6860900,-0.008733
2015-11-06,58.435844,58.528259,57.519421,58.197113,58.197113,9483500,-0.010792
2015-11-09,57.904465,58.243309,57.704235,58.066189,58.066189,8607200,-0.002252
2015-11-10,58.050785,58.713081,57.935272,58.351128,58.351128,6551000,0.004895
2015-11-11,58.543652,58.859402,58.466644,58.497448,58.497448,5295900,0.002504
2015-11-12,58.274113,58.535954,57.496307,57.496307,57.496307,7678600,-0.017262
2015-11-13,57.480911,57.742752,56.949535,56.957237,56.957237,8468800,-0.00942
2015-11-16,57.180573,58.012291,56.995747,57.989189,57.989189,7410600,0.017956
2015-11-17,58.012283,58.535957,57.658035,57.812054,57.812054,8761800,-0.003059
2015-11-18,57.742737,58.49744,57.611816,58.451237,58.451237,6447100,0.010996
2015-11-19,58.636059,59.267548,58.543644,58.69767,58.69767,7899500,0.004207
2015-11-20,58.951824,59.190556,58.281826,58.389641,58.389641,9533200,-0.005262
2015-11-23,58.389637,58.574463,58.066193,58.505154,58.505154,9421300,0.001976
2015-11-24,58.235603,59.05962,58.227901,58.87479,58.87479,7086800,0.006298
2015-11-25,58.936401,59.098125,58.435829,58.451237,58.451237,4266500,-0.00722
2015-11-26,58.936401,59.098125,58.435829,58.451237,58.451237,4266500,0.0
2015-11-27,58.443554,58.813206,58.143211,58.29723,58.29723,2390100,-0.002638
2015-11-30,58.204815,58.381935,57.63493,57.63493,57.63493,8935700,-0.011426
2015-12-01,57.658043,58.697689,57.658043,58.482059,58.482059,8391700,0.014591
2015-12-02,58.320366,58.882542,58.258755,58.36657,58.36657,8104200,-0.001977
2015-12-03,58.39735,58.682285,57.889076,58.328037,58.328037,11177800,-0.00066
2015-12-04,58.512852,59.991459,58.466644,59.937553,59.937553,11961000,0.02722
2015-12-07,59.71423,60.453533,59.71423,60.35342,60.35342,9460000,0.006914
2015-12-08,59.822033,60.453522,59.567898,59.875942,59.875942,8312700,-0.007943
2015-12-09,59.760414,60.830864,59.637199,59.837425,59.837425,10081900,-0.000643
2015-12-10,59.99918,60.484348,59.737339,59.906765,59.906765,8984200,0.001158
2015-12-11,59.691128,60.322617,59.383083,59.899055,59.899055,12280500,-0.000129
2015-12-14,59.783543,60.476643,59.637226,60.291817,60.291817,12179000,0.006536
2015-12-15,60.615246,61.608685,60.438122,61.362251,61.362251,14113400,0.017598
2015-12-16,61.593273,62.555908,61.454655,62.371078,62.371078,14102600,0.016307
2015-12-17,62.363392,62.401894,61.762703,61.832016,61.832016,9864200,-0.00868
2015-12-18,61.570194,61.701118,60.168598,60.168598,60.168598,21342100,-0.027271
2015-12-21,60.553631,60.823174,60.183983,60.800064,60.800064,9105800,0.01044
2015-12-22,60.961815,61.416176,60.746181,61.300659,61.300659,9872200,0.0082
2015-12-23,61.570187,61.939842,61.22364,61.547085,61.547085,8254600,0.004012
2015-12-24,61.34687,61.724224,61.300659,61.446983,61.446983,2498000,-0.001628
2015-12-25,61.34687,61.724224,61.300659,61.446983,61.446983,2498000,0.0
2015-12-28,61.408466,61.585594,61.200539,61.547085,61.547085,4150000,0.001628
2015-12-29,61.778107,62.078449,61.493164,61.885921,61.885921,4406100,0.00549
2015-12-30,61.96294,61.993744,61.608692,61.662598,61.662598,3793200,-0.003615
2015-12-31,61.539375,61.639484,61.077305,61.15432,61.15432,5077700,-0.008277
2016-01-01,61.539375,61.639484,61.077305,61.15432,61.15432,5077700,0.0
