ticker,mae,rmse,mape,hit_rate,precision,recall,f1
AAPL,1.1719701540258098,1.7881497755968923,1.7813825085443353,0.4256410256410256,0.4666666666666667,0.4666666666666667,0.4666666666666667
TSLA,5.820259920704587,7.932800056565116,3.224822426382976,0.4461538461538462,0.4714285714285714,0.4852941176470588,0.4782608695652174
XOM,1.2127976755694951,1.6170432694312302,1.630686832470377,0.5192307692307693,0.5578231292517006,0.5774647887323944,0.5674740484429066
SPY,4.663851597688385,5.992554240763821,1.1904943583235608,0.4980694980694981,0.40350877192982454,0.42592592592592593,0.4144144144144144
JNJ,0.8759810926607781,1.4020075830086274,0.7685504725997115,0.5131578947368421,0.5421686746987951,0.5555555555555556,0.5487804878048781
AMD,0.6192406401627726,0.9305120708822222,3.0348012862754863,0.46332046332046334,0.48226950354609927,0.5074626865671642,0.49454545454545457
PG,0.4184018214635424,0.5810023999905212,0.6937435370108997,0.5176056338028169,0.4701492537313433,0.4883720930232558,0.4790874524714829
