ticker,mae,rmse,mape,hit_rate,precision,recall,f1
AAPL,2.248416837994761,3.0406310287306333,1.7483861764678008,0.4747280870121561,0.5111607142857143,0.5605875152998776,0.5347343841214244
TSLA,8.0683793451444,11.743523937142967,4.781362606169583,0.4857898215465961,0.5102781136638452,0.5452196382428941,0.5271705184259837
XOM,1.572728986614763,2.0718683400301545,2.887702846655383,0.4843250159948816,0.4930643127364439,0.5104438642297651,0.5016035920461834
SPY,3.805902201740597,5.189761963907244,1.0278949441784564,0.4843250159948816,0.525974025974026,0.5799522673031027,0.5516458569807038
JNJ,1.4903870885005144,1.971695123613956,1.0671821998886268,0.5035188739603327,0.5184729064039408,0.5439276485788114,0.5308953341740227
AMD,3.1636248221467924,4.494837103153246,3.494714448499345,0.4689699296225208,0.4680337756332931,0.512549537648613,0.489281210592686
PG,1.3866068947895336,1.8783651058313655,1.0948597723496611,0.4632117722328854,0.4988558352402746,0.5323565323565324,0.5150620200826934
