date,open,high,low,close,adj_close,volume,log_return_1d
2010-01-04,38.681911,38.985870,38.383579,38.923954,38.923954,27809100,
2010-01-05,38.946468,39.092819,38.726940,39.075932,39.075932,30174700,0.003897
2010-01-06,39.092823,39.740147,39.030903,39.413670,39.413670,35044700,0.008606
2010-01-07,39.346111,39.436172,39.075920,39.289822,39.289822,27192100,-0.003147
2010-01-08,39.227917,39.261688,38.963356,39.132221,39.132221,24891800,-0.004019
2010-01-11,39.368614,39.695087,39.205376,39.571255,39.571255,30685000,0.011157
2010-01-12,39.244812,39.396790,39.132233,39.374275,39.374275,31496700,-0.004990
2010-01-13,39.379887,39.424919,38.985867,39.216648,39.216648,24884400,-0.004011
2010-01-14,39.143471,39.256046,39.036518,39.222275,39.222275,18630800,0.000143
2010-01-15,39.205383,39.227898,38.642490,38.901421,38.901421,29411900,-0.008214
2010-01-18,39.205383,39.227898,38.642490,38.901421,38.901421,29411900,0.000000
2010-01-19,38.693150,39.036514,38.513023,38.991482,38.991482,26081900,0.002312
2010-01-20,38.591839,38.648132,38.237217,38.293507,38.293507,34629500,-0.018063
2010-01-21,38.344173,38.361061,37.432289,37.544865,37.544865,39114000,-0.019744
2010-01-22,37.443546,37.792542,37.150845,37.207134,37.207134,39085500,-0.009036
2010-01-25,37.460423,37.578629,36.976334,37.066395,37.066395,29305100,-0.003790
2010-01-26,36.948200,37.567379,36.869396,37.105808,37.105808,34083300,0.001063
2010-01-27,36.959457,37.184608,36.587944,36.891907,36.891907,35723500,-0.005781
2010-01-28,37.066402,37.066402,36.345901,36.565430,36.565430,37349800,-0.008889
2010-01-29,36.672394,37.049530,36.036324,36.267109,36.267109,40880500,-0.008192
2010-02-01,37.021362,37.381618,36.784950,37.252151,37.252151,37703000,0.026798
2010-02-02,37.561756,37.781284,37.415401,37.691219,37.691219,34057900,0.011717
2010-02-03,37.646187,37.843204,37.466064,37.488579,37.488579,24024700,-0.005391
2010-02-04,37.302822,37.347855,36.407829,36.430344,36.430344,33858200,-0.028634
2010-02-05,36.419083,36.531666,35.777390,36.475376,36.475376,42297500,0.001235
2010-02-08,36.775650,37.104252,36.452702,36.458370,36.458370,30519400,-0.000466
2010-02-09,36.888966,37.228901,36.577354,36.939953,36.939953,36243300,0.013123
2010-02-10,36.871964,36.951279,36.350723,36.741650,36.741650,21699100,-0.005383
2010-02-11,36.651009,37.098595,36.492371,36.962616,36.962616,23555200,0.005996
2010-02-12,36.611340,36.905952,36.418705,36.713322,36.713322,30636200,-0.006767
2010-02-15,36.611340,36.905952,36.418705,36.713322,36.713322,30636200,0.000000
2010-02-16,37.075932,37.608498,36.871967,37.551842,37.551842,30514900,0.022583
2010-02-17,37.585838,37.648159,37.149586,37.257233,37.257233,21821800,-0.007876
2010-02-18,37.279892,37.444191,37.024937,37.370541,37.370541,22536700,0.003037
2010-02-19,37.160915,37.529182,37.070267,37.319557,37.319557,24264600,-0.001365
2010-02-22,37.449837,37.461174,36.968262,37.053246,37.053246,20469700,-0.007162
2010-02-23,36.973957,37.143925,36.345070,36.792656,36.792656,33372900,-0.007058
2010-02-24,36.832306,37.319553,36.696327,37.138252,37.138252,21469600,0.009349
2010-02-25,36.605675,36.922947,36.469700,36.905952,36.905952,25668800,-0.006275
2010-02-26,36.973949,37.053268,36.781315,36.826641,36.826641,20129700,-0.002151
2010-03-01,37.030582,37.132565,36.877609,37.053246,37.053246,18798600,0.006134
2010-03-02,37.200558,37.274212,36.911610,37.104240,37.104240,24823900,0.001375
2010-03-03,37.262886,37.376202,37.041924,37.070255,37.070255,22279800,-0.000916
2010-03-04,37.024914,37.183552,36.871944,37.053246,37.053246,21961100,-0.000459
2010-03-05,37.370537,37.687813,37.268555,37.659485,37.659485,26837900,0.016229
2010-03-08,37.829449,37.840782,37.523510,37.665150,37.665150,20297200,0.000150
2010-03-09,37.574501,38.067413,37.517845,37.835121,37.835121,29003100,0.004503
2010-03-10,38.050404,38.197708,37.835106,38.084396,38.084396,24810300,0.006567
2010-03-11,38.180710,38.277027,37.948421,38.084396,38.084396,19357400,0.000000
2010-03-12,38.288376,38.288376,37.676483,37.846455,37.846455,23361800,-0.006267
2010-03-15,37.772797,37.784130,37.336544,37.563171,37.563171,22070000,-0.007513
2010-03-16,37.704811,37.778461,37.393200,37.716141,37.716141,35103700,0.004064
2010-03-17,37.908791,38.407364,37.846466,38.163742,38.163742,38770000,0.011798
2010-03-18,38.243042,38.379017,37.965427,38.180721,38.180721,25925500,0.000445
2010-03-19,37.982433,38.464012,37.636829,37.982433,37.982433,45564200,-0.005207
2010-03-22,37.670815,38.073074,37.574501,37.942768,37.942768,21390600,-0.001045
2010-03-23,37.925777,37.948441,37.648159,37.931442,37.931442,24754700,-0.000299
2010-03-24,37.716141,37.880447,37.523514,37.676483,37.676483,19748800,-0.006744
2010-03-25,37.852116,37.914436,37.529175,37.563171,37.563171,21095600,-0.003012
2010-03-26,37.642487,37.891773,37.489513,37.699142,37.699142,30553400,0.003613
2010-03-29,37.767120,38.231701,37.727455,38.129719,38.129719,26122200,0.011357
2010-03-30,38.067410,38.129730,37.840782,37.988091,37.988091,17745900,-0.003721
2010-03-31,37.925766,38.067406,37.733131,37.948429,37.948429,22352500,-0.001045
2010-04-01,38.112728,38.413010,38.067406,38.305363,38.305363,19614700,0.009362
2010-04-02,38.112728,38.413010,38.067406,38.305363,38.305363,19614700,0.000000
2010-04-05,38.435699,38.730316,38.367714,38.633999,38.633999,20901100,0.008543
2010-04-06,38.520676,38.724640,38.413033,38.469688,38.469688,19776800,-0.004262
2010-04-07,38.430016,38.441345,37.942772,38.152397,38.152397,24531500,-0.008282
2010-04-08,37.965431,38.650974,37.874779,38.447010,38.447010,24060800,0.007692
2010-04-09,38.588646,39.081558,38.565983,38.956913,38.956913,21099600,0.013175
2010-04-12,38.979588,39.121231,38.854946,38.928596,38.928596,18170300,-0.000727
2010-04-13,38.792603,38.956909,38.565979,38.900253,38.900253,19177100,-0.000728
2010-04-14,38.934238,38.990894,38.730278,38.871918,38.871918,18777800,-0.000729
2010-04-15,38.809608,38.934254,38.611313,38.673634,38.673634,16712900,-0.005114
2010-04-16,38.594334,38.922935,38.362038,38.486683,38.486683,33855100,-0.004846
2010-04-19,38.384682,38.775612,38.282700,38.656635,38.656635,25686000,0.004406
2010-04-20,38.877602,39.217537,38.809612,39.075897,39.075897,22989500,0.010787
2010-04-21,39.092884,39.336506,38.849262,39.047558,39.047558,21119200,-0.000725
2010-04-22,38.820923,38.939903,38.650955,38.843586,38.843586,21654700,-0.005237
2010-04-23,38.809616,39.245869,38.628319,39.228874,39.228874,24340000,0.009870
2010-04-26,39.109882,39.393166,39.053226,39.257191,39.257191,18237100,0.000722
2010-04-27,39.098560,39.659458,38.639641,38.679302,38.679302,36374700,-0.014830
2010-04-28,39.019249,39.398846,38.871941,39.200550,39.200550,33243500,0.013386
2010-04-29,38.781269,39.466816,38.662292,38.900253,38.900253,47200900,-0.007690
2010-04-30,39.036232,39.268520,38.373352,38.396011,38.396011,43762100,-0.013047
2010-05-03,38.588650,38.650970,38.061745,38.435673,38.435673,30734900,0.001032
2010-05-04,38.044750,38.107071,37.393200,37.659485,37.659485,31646100,-0.020401
2010-05-05,37.359211,37.925774,37.296886,37.489517,37.489517,30260300,-0.004524
2010-05-06,37.274227,37.523514,33.121315,36.197754,36.197754,58336300,-0.035064
2010-05-07,36.543354,36.781307,35.823818,36.090103,36.090103,69004800,-0.002978
2010-05-10,37.064594,37.251564,36.554688,36.956951,36.956951,38337600,0.023735
2010-05-11,36.859966,37.076721,36.637508,36.768700,36.768700,29790600,-0.005107
2010-05-12,36.871384,37.270672,36.791527,37.025398,37.025398,25390700,0.006957
2010-05-13,37.002583,37.230743,36.688854,36.928425,36.928425,26791600,-0.002623
2010-05-14,36.791538,36.922737,35.884586,36.278168,36.278168,38815400,-0.017765
2010-05-17,36.358009,36.437866,35.513798,36.089916,36.089916,31923700,-0.005203
2010-05-18,36.534851,36.660339,35.605080,35.816132,35.816132,34457000,-0.007615
2010-05-19,35.627888,35.901684,35.365498,35.622185,35.622185,36722500,-0.005430
2010-05-20,35.063187,35.182972,34.344467,34.412918,34.412918,57194500,-0.034537
2010-05-21,33.745537,34.766575,33.745537,34.726646,34.726646,52802900,0.009075
2010-05-24,34.646774,34.795078,34.298824,34.333046,34.333046,27847800,-0.011399
2010-05-25,33.648560,34.099182,33.346241,34.059254,34.059254,50533800,-0.008007
2010-05-26,34.270321,34.487076,33.722725,33.831104,33.831104,34028900,-0.006721
2010-05-27,34.509884,35.108818,34.281719,35.057480,35.057480,31911500,0.035608
