p,d,q,RMSE,MAE,MAPE (%),HitRate (%),Precision,Recall,F1
0,1,0,4.567775286359541,3.373046407429253,0.7837287277609554,50.899742930591266,0.5176767676767676,0.5176767676767676,0.5176767676767676
0,1,1,4.598561624280839,3.4122492874447277,0.7929673110293318,50.899742930591266,0.5166666666666667,0.547979797979798,0.5318627450980392
1,1,0,4.605038985433776,3.418593886464933,0.7945394455304323,50.899742930591266,0.5165094339622641,0.553030303030303,0.5341463414634147
1,1,1,4.610361385842008,3.4233074083587143,0.7958304246447424,50.38560411311054,0.5119047619047619,0.5429292929292929,0.5269607843137255
2,1,1,4.615757472144601,3.4259846918094343,0.7963884145445539,50.77120822622108,0.5154394299287411,0.547979797979798,0.5312117503059975
2,1,0,4.617260314056761,3.423457326855002,0.7958948372613659,50.77120822622108,0.5154394299287411,0.547979797979798,0.5312117503059975
0,1,2,4.6210729618131445,3.422023972101802,0.7955245521820584,50.6426735218509,0.514218009478673,0.547979797979798,0.530562347188264
1,1,2,4.621495568733885,3.4246647985335454,0.7962052441442293,50.6426735218509,0.514218009478673,0.547979797979798,0.530562347188264
2,1,2,4.638951442302261,3.4662608309799463,0.8063769344231945,50.899742930591266,0.5166666666666667,0.547979797979798,0.5318627450980392
