Date,y_true,y_pred
2019-01-14,233.504471,234.9987887386012
2019-01-15,236.180649,233.56768633365738
2019-01-16,236.752136,236.24667230468953
2019-01-17,238.548294,236.81704902404405
2019-01-18,241.72345,238.6178797614777
2019-01-21,241.72345,241.79099395565987
2019-01-22,238.457626,241.79021593227984
2019-01-23,238.956558,238.51982288483333
2019-01-24,239.083557,239.01919836548637
2019-01-25,241.106491,239.14571763950266
2019-01-28,239.274094,241.16682073821272
2019-01-29,238.956558,239.33510618307804
2019-01-30,242.739441,239.0154667202482
2019-01-31,244.871246,242.7987324956342
2019-02-01,244.989227,244.92574546120764
2019-02-04,246.71283,245.04065699038065
2019-02-05,247.747009,246.76600411382674
2019-02-06,247.420456,247.79907699231373
2019-02-07,245.061813,247.47310424795245
2019-02-08,245.361145,245.1162964472233
2019-02-11,245.497223,245.41712821336864
2019-02-12,248.65416,245.5485255083445
2019-02-13,249.461578,248.7055590299034
2019-02-14,248.908173,249.51064592684793
2019-02-15,251.620544,248.95953552015388
2019-02-18,251.620544,251.6712064101181
2019-02-19,252.056046,251.67294614948273
2019-02-20,252.564026,252.1092900320864
2019-02-21,251.665955,252.61620312605692
2019-02-22,253.226364,251.71758658280314
2019-02-25,253.571014,253.27831571504544
2019-02-26,253.389618,253.6194997447691
2019-02-27,253.280731,253.43815967892053
2019-02-28,252.809021,253.32961414050305
2019-03-01,254.387451,252.85636651572693
2019-03-04,253.462158,254.43387910672294
2019-03-05,253.117416,253.5081150815942
2019-03-06,251.584183,253.16370283521078
2019-03-07,249.47966,251.6297695810108
2019-03-08,248.980713,249.52510316774368
2019-03-11,252.591278,249.0274306010921
2019-03-12,253.543793,252.6347285002682
2019-03-13,255.222061,253.58211801524973
2019-03-14,255.058792,255.26012247555244
2019-03-15,256.318939,255.09567372277166
2019-03-18,257.24823,256.3572251650666
2019-03-19,257.312042,257.2869923027229
2019-03-20,256.537598,257.35069122200684
2019-03-21,259.435089,256.5785162675033
2019-03-22,254.441925,259.48083014044084
2019-03-25,254.25061,254.48350995416342
2019-03-26,256.145782,254.29561891636013
2019-03-27,254.806427,256.1889889637215
2019-03-28,255.772171,254.84949916566634
2019-03-29,257.38501,255.8155283755219
2019-04-01,260.437378,257.4270452773309
2019-04-02,260.565002,260.4796013145333
2019-04-03,260.974945,260.6074634379089
2019-04-04,261.667389,261.017722126953
2019-04-05,262.93399,261.7112466160591
2019-04-08,263.134369,262.97696286275504
2019-04-09,261.785919,263.17869207045425
2019-04-10,262.678864,261.83073270206876
2019-04-11,262.605927,262.7245194631843
2019-04-12,264.382721,262.65091237982693
2019-04-15,264.209595,264.42854653819825
2019-04-16,264.382721,264.2558944700253
2019-04-17,263.735779,264.42933446010676
2019-04-18,264.255127,263.7824041564332
2019-04-19,264.255127,264.30382857555844
2019-04-22,264.482849,264.30319854223944
2019-04-23,266.861084,264.5308673814796
2019-04-24,266.268768,266.90886610498904
2019-04-25,266.104828,266.31247633558274
2019-04-26,267.343994,266.14854114680384
2019-04-29,267.763092,267.38775135566163
2019-04-30,267.899689,267.80554539779376
2019-05-01,265.886078,267.94340956415573
2019-05-02,265.312042,265.92769496677374
2019-05-03,267.908813,265.35632072405053
2019-05-06,266.806396,267.952918299801
2019-05-07,262.35083,266.85512248700144
2019-05-08,261.986298,262.3964284485316
2019-05-09,261.193634,262.03236402067347
2019-05-10,262.505646,261.2417090764484
2019-05-13,255.908859,262.5541503229222
2019-05-14,258.223236,255.9580358217931
2019-05-15,259.735718,258.27245739100596
2019-05-16,262.141235,259.78584695195985
2019-05-17,260.446472,262.1868907684344
2019-05-20,258.724365,260.492670886673
2019-05-21,261.056885,258.77112199917553
2019-05-22,260.255127,261.1017917455596
2019-05-23,257.075165,260.3006093990085
2019-05-24,257.658386,257.12284978354694
