Date,y_true,y_pred
2018-11-01,117.525352,116.91446310881794
2018-11-02,117.408463,117.60774547876453
2018-11-05,118.676987,117.49048061164426
2018-11-06,118.985863,118.76000393912935
2018-11-07,120.805199,119.06889742502045
2018-11-08,121.264244,120.88907101773835
2018-11-09,121.2976,121.3479143114834
2018-11-12,121.531319,121.38088845214844
2018-11-13,120.746773,121.61431881672179
2018-11-14,120.387901,120.82890594586397
2018-11-15,120.59655,120.47003381123912
2018-11-16,121.840096,120.67914143587946
2018-11-19,123.292274,121.9228564373703
2018-11-20,122.224022,123.37538883972908
2018-11-21,118.501801,122.30609615532184
2018-11-22,118.501801,118.58202548156822
2018-11-23,118.70208,118.5818277103511
2018-11-26,118.735687,118.78273722656249
2018-11-27,120.289482,118.81577257761263
2018-11-28,122.99395,120.37052955309392
2018-11-29,122.498383,123.0754561769545
2018-11-30,123.38031,122.57890363987994
2018-12-03,122.800766,123.4612191431272
2018-12-04,122.649567,122.88117798344683
2018-12-05,122.649567,122.7292512742145
2018-12-06,122.548782,122.72919279034353
2018-12-07,122.145645,122.62910202489996
2018-12-10,122.002861,122.2253222205162
2018-12-11,123.044334,122.08276504586004
2018-12-12,123.548256,123.12415740641356
2018-12-13,124.169785,123.62811175724029
2018-12-14,111.705772,124.25002768203795
2018-12-17,108.463799,111.78183508098601
2018-12-18,109.538841,108.54342127752709
2018-12-19,107.178757,109.61998370662953
2018-12-20,107.733093,107.26037458181048
2018-12-21,107.581894,107.8169435463835
2018-12-24,103.17244,107.6667169702611
2018-12-25,103.17244,103.25633225163936
2018-12-26,106.422852,103.25783274345875
2018-12-27,107.010773,106.51216561175538
2018-12-28,106.893166,107.1007330948329
2018-12-31,108.388199,106.98275963104653
2019-01-01,108.388199,108.4789940251547
2019-01-02,107.296326,108.47900694603491
2019-01-03,105.591347,107.38639824174642
2019-01-04,107.363533,105.68003830980516
2019-01-07,106.674805,107.45332889313603
2019-01-08,109.152512,106.76352891158164
2019-01-09,108.287422,109.24182632275391
2019-01-10,108.942543,108.37428576364685
