ticker,mae,rmse,mape,hit_rate,precision,recall,f1
AAPL,1.8343788166254384,2.5442926862174207,1.4083554789290702,0.4829581993569132,0.5053763440860215,0.5202952029520295,0.5127272727272727
TSLA,5.307414431313843,8.180837378856188,2.8495849585246886,0.4956810631229236,0.5075757575757576,0.5214007782101168,0.5143953934740882
XOM,0.9543460571800213,1.304541316581392,1.4211144746591744,0.5131832797427652,0.5032010243277849,0.515748031496063,0.509397278029812
SPY,3.7156647442509567,4.89838301795548,0.9705008890324031,0.4958199356913183,0.528235294117647,0.5396634615384616,0.5338882282996433
JNJ,1.1066656448788925,1.5984501642650455,0.7905890413191783,0.532475884244373,0.527180783817952,0.5415584415584416,0.5342729019859065
AMD,2.2590235498320737,3.308823723934405,2.4495693749506744,0.48231511254019294,0.46683673469387754,0.4860557768924303,0.47625243981782694
PG,1.1266856143177153,1.577893149652113,0.8880960772026929,0.487459807073955,0.5107655502392344,0.5239263803680981,0.5172622652937614
