ticker,Sharpe,cum_return,max_drawdown
AAPL,-0.0011164510688557022,-0.03231577950063924,1.0582161072651761
TSLA,0.019055055558938078,1.126643610659825,1.4135127230937563
XOM,0.0034865122299027793,0.10647609107822698,0.8838480939604998
SPY,0.037780493795420735,0.7103277983323579,0.39351666761378823
JNJ,0.0033452207050384667,0.06033524705016102,0.6954694764587437
AMD,0.022555471820569686,1.107632604945378,1.304972195268407
PG,0.011226534027783465,0.216838905896525,0.34018545264932953
